ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	term	Ont
GO:0043069	GO:0043069	7/192	483/11754	0.679902771	0.918365993	0.918365993	ALB/ARHGAP10/MAD2L1/NAA15/NDNF/PLACL2/SLC7A11	7	negative regulation of programmed cell death	BP
GO:0030111	GO:0030111	3/192	213/11754	0.680097192	0.918365993	0.918365993	FGF2/JADE1/TNKS	3	regulation of Wnt signaling pathway	BP
GO:0004553	GO:0004553	1/192	69/11754	0.680097879	0.918365993	0.918365993	HPSE	1	"hydrolase activity, hydrolyzing O-glycosyl compounds"	MF
GO:0006497	GO:0006497	1/192	69/11754	0.680097879	0.918365993	0.918365993	MBOAT4	1	protein lipidation	BP
GO:0009581	GO:0009581	1/192	69/11754	0.680097879	0.918365993	0.918365993	PKD2	1	detection of external stimulus	BP
GO:0015294	GO:0015294	1/192	69/11754	0.680097879	0.918365993	0.918365993	SLC4A4	1	solute:monoatomic cation symporter activity	MF
GO:0032635	GO:0032635	1/192	69/11754	0.680097879	0.918365993	0.918365993	EREG	1	interleukin-6 production	BP
GO:0032675	GO:0032675	1/192	69/11754	0.680097879	0.918365993	0.918365993	EREG	1	regulation of interleukin-6 production	BP
GO:0050768	GO:0050768	1/192	69/11754	0.680097879	0.918365993	0.918365993	REST	1	negative regulation of neurogenesis	BP
GO:0051236	GO:0051236	1/192	69/11754	0.680097879	0.918365993	0.918365993	YTHDC1	1	establishment of RNA localization	BP
GO:0099094	GO:0099094	1/192	69/11754	0.680097879	0.918365993	0.918365993	PKD2	1	ligand-gated monoatomic cation channel activity	MF
GO:0031668	GO:0031668	2/192	143/11754	0.681656883	0.918365993	0.918365993	ALB/WRN	2	cellular response to extracellular stimulus	BP
GO:1903828	GO:1903828	2/192	143/11754	0.681656883	0.918365993	0.918365993	MFHAS1/REST	2	negative regulation of protein localization	BP
GO:0009991	GO:0009991	3/192	214/11754	0.683165836	0.918365993	0.918365993	ALB/NOCT/WRN	3	response to extracellular stimulus	BP
GO:0010975	GO:0010975	3/192	214/11754	0.683165836	0.918365993	0.918365993	NDNF/PAQR3/POU4F2	3	regulation of neuron projection development	BP
GO:0005543	GO:0005543	4/192	283/11754	0.683341998	0.918365993	0.918365993	ANXA5/JCHAIN/SCARB2/WDFY3	4	phospholipid binding	MF
GO:0043086	GO:0043086	4/192	283/11754	0.683341998	0.918365993	0.918365993	ABCE1/MAD2L1/PAQR3/SPRY1	4	negative regulation of catalytic activity	BP
GO:0050673	GO:0050673	4/192	283/11754	0.683341998	0.918365993	0.918365993	EPGN/EREG/FGF2/INTU	4	epithelial cell proliferation	BP
GO:0000077	GO:0000077	1/192	70/11754	0.685354294	0.918365993	0.918365993	FAM175A	1	DNA damage checkpoint signaling	BP
GO:0002761	GO:0002761	1/192	70/11754	0.685354294	0.918365993	0.918365993	POU4F2	1	regulation of myeloid leukocyte differentiation	BP
GO:0003697	GO:0003697	1/192	70/11754	0.685354294	0.918365993	0.918365993	JCHAIN	1	single-stranded DNA binding	MF
GO:0005516	GO:0005516	1/192	70/11754	0.685354294	0.918365993	0.918365993	CAMK2D	1	calmodulin binding	MF
GO:0006413	GO:0006413	1/192	70/11754	0.685354294	0.918365993	0.918365993	ABCE1	1	translational initiation	BP
GO:0008021	GO:0008021	1/192	70/11754	0.685354294	0.918365993	0.918365993	COPS4	1	synaptic vesicle	CC
GO:0030048	GO:0030048	1/192	70/11754	0.685354294	0.918365993	0.918365993	ANK2	1	actin filament-based movement	BP
GO:0030518	GO:0030518	1/192	70/11754	0.685354294	0.918365993	0.918365993	POU4F2	1	intracellular steroid hormone receptor signaling pathway	BP
GO:0031398	GO:0031398	1/192	70/11754	0.685354294	0.918365993	0.918365993	RCHY1	1	positive regulation of protein ubiquitination	BP
GO:0032874	GO:0032874	1/192	70/11754	0.685354294	0.918365993	0.918365993	MFHAS1	1	positive regulation of stress-activated MAPK cascade	BP
GO:0051101	GO:0051101	1/192	70/11754	0.685354294	0.918365993	0.918365993	TNKS	1	regulation of DNA binding	BP
GO:0051961	GO:0051961	1/192	70/11754	0.685354294	0.918365993	0.918365993	REST	1	negative regulation of nervous system development	BP
GO:0052689	GO:0052689	1/192	70/11754	0.685354294	0.918365993	0.918365993	NDST3	1	carboxylic ester hydrolase activity	MF
GO:0062013	GO:0062013	1/192	70/11754	0.685354294	0.918365993	0.918365993	SLC4A4	1	positive regulation of small molecule metabolic process	BP
GO:0097731	GO:0097731	1/192	70/11754	0.685354294	0.918365993	0.918365993	BBS7	1	9+0 non-motile cilium	CC
GO:2000779	GO:2000779	1/192	70/11754	0.685354294	0.918365993	0.918365993	HELQ	1	regulation of double-strand break repair	BP
GO:0009986	GO:0009986	5/192	352/11754	0.686007896	0.918365993	0.918365993	AREG/GSR/HHIP/SLC4A4/SLC7A11	5	cell surface	CC
GO:0071407	GO:0071407	4/192	284/11754	0.686011253	0.918365993	0.918365993	PKD2/POU4F2/REST/SMAD1	4	cellular response to organic cyclic compound	BP
GO:0030162	GO:0030162	5/192	353/11754	0.68840677	0.918365993	0.918365993	BBS7/FGF2/OTUD4/RCHY1/REST	5	regulation of proteolysis	BP
GO:0000287	GO:0000287	2/192	145/11754	0.689018615	0.918365993	0.918365993	ENOPH1/WRN	2	magnesium ion binding	MF
GO:0009150	GO:0009150	2/192	145/11754	0.689018615	0.918365993	0.918365993	NUDT9/PDE5A	2	purine ribonucleotide metabolic process	BP
GO:0019866	GO:0019866	3/192	216/11754	0.689237797	0.918365993	0.918365993	COQ2/NOA1/SMAD1	3	organelle inner membrane	CC
GO:0005249	GO:0005249	1/192	71/11754	0.690524781	0.918365993	0.918365993	PKD2	1	voltage-gated potassium channel activity	MF
GO:0018394	GO:0018394	1/192	71/11754	0.690524781	0.918365993	0.918365993	JADE1	1	peptidyl-lysine acetylation	BP
GO:0038061	GO:0038061	1/192	71/11754	0.690524781	0.918365993	0.918365993	NR3C2	1	non-canonical NF-kappaB signal transduction	BP
GO:0042158	GO:0042158	1/192	71/11754	0.690524781	0.918365993	0.918365993	MBOAT4	1	lipoprotein biosynthetic process	BP
GO:0042177	GO:0042177	1/192	71/11754	0.690524781	0.918365993	0.918365993	MAD2L1	1	negative regulation of protein catabolic process	BP
GO:1902749	GO:1902749	1/192	71/11754	0.690524781	0.918365993	0.918365993	FAM175A	1	regulation of cell cycle G2/M phase transition	BP
GO:0090407	GO:0090407	4/192	286/11754	0.691302592	0.918365993	0.918365993	CDS1/DCK/FGF2/INPP4B	4	organophosphate biosynthetic process	BP
GO:0051301	GO:0051301	3/192	217/11754	0.69224115	0.918365993	0.918365993	CCNA2/FGF2/INTU	3	cell division	BP
GO:0007611	GO:0007611	2/192	146/11754	0.692647006	0.918365993	0.918365993	SLC7A11/UBA6	2	learning or memory	BP
GO:0070161	GO:0070161	5/192	356/11754	0.695529503	0.918365993	0.918365993	CLDN23/GAB1/PKD2/PRAG1/SYNPO2	5	anchoring junction	CC
GO:0006090	GO:0006090	1/192	72/11754	0.695610739	0.918365993	0.918365993	SLC4A4	1	pyruvate metabolic process	BP
GO:0009636	GO:0009636	1/192	72/11754	0.695610739	0.918365993	0.918365993	SLC7A11	1	response to toxic substance	BP
GO:0035296	GO:0035296	1/192	72/11754	0.695610739	0.918365993	0.918365993	EDNRA	1	regulation of tube diameter	BP
GO:0043280	GO:0043280	1/192	72/11754	0.695610739	0.918365993	0.918365993	REST	1	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process	BP
GO:0045580	GO:0045580	1/192	72/11754	0.695610739	0.918365993	0.918365993	IL15	1	regulation of T cell differentiation	BP
GO:0070304	GO:0070304	1/192	72/11754	0.695610739	0.918365993	0.918365993	MFHAS1	1	positive regulation of stress-activated protein kinase signaling cascade	BP
GO:0097729	GO:0097729	1/192	72/11754	0.695610739	0.918365993	0.918365993	TTC29	1	9+2 motile cilium	CC
GO:0097746	GO:0097746	1/192	72/11754	0.695610739	0.918365993	0.918365993	EDNRA	1	blood vessel diameter maintenance	BP
GO:1901890	GO:1901890	1/192	72/11754	0.695610739	0.918365993	0.918365993	HOPX	1	positive regulation of cell junction assembly	BP
GO:0002697	GO:0002697	2/192	147/11754	0.69624062	0.918365993	0.918365993	ANKRD17/STAP1	2	regulation of immune effector process	BP
GO:0071560	GO:0071560	2/192	147/11754	0.69624062	0.918365993	0.918365993	SMAD1/SPRY1	2	cellular response to transforming growth factor beta stimulus	BP
GO:0019752	GO:0019752	7/192	491/11754	0.696372782	0.918365993	0.918365993	ENOPH1/MGST2/NAAA/SCD5/SLC4A4/SLC7A11/UGT2A1	7	carboxylic acid metabolic process	BP
GO:0015833	GO:0015833	2/192	148/11754	0.69979962	0.919233415	0.919233415	REST/SLC7A11	2	peptide transport	BP
GO:0120039	GO:0120039	5/192	358/11754	0.700216265	0.919233415	0.919233415	EDNRA/EPHA5/POU4F2/PRDM8/UGT8	5	plasma membrane bounded cell projection morphogenesis	BP
GO:0004222	GO:0004222	1/192	73/11754	0.700613541	0.919233415	0.919233415	ADAMTS3	1	metalloendopeptidase activity	MF
GO:0015934	GO:0015934	1/192	73/11754	0.700613541	0.919233415	0.919233415	RPL7L1	1	large ribosomal subunit	CC
GO:0019955	GO:0019955	1/192	73/11754	0.700613541	0.919233415	0.919233415	FGF2	1	cytokine binding	MF
GO:0035150	GO:0035150	1/192	73/11754	0.700613541	0.919233415	0.919233415	EDNRA	1	regulation of tube size	BP
GO:0050728	GO:0050728	1/192	73/11754	0.700613541	0.919233415	0.919233415	MFHAS1	1	negative regulation of inflammatory response	BP
GO:0050792	GO:0050792	1/192	73/11754	0.700613541	0.919233415	0.919233415	LARP7	1	regulation of viral process	BP
GO:0071453	GO:0071453	1/192	73/11754	0.700613541	0.919233415	0.919233415	NDNF	1	cellular response to oxygen levels	BP
GO:0019900	GO:0019900	6/192	426/11754	0.700730481	0.919233415	0.919233415	ANK2/CCNA2/PPEF2/PRKG2/SMAD1/STAP1	6	kinase binding	MF
GO:0005789	GO:0005789	5/192	359/11754	0.702541087	0.920137203	0.920137203	CDS1/PKD2/SARAF/SCD5/SLC10A7	5	endoplasmic reticulum membrane	CC
GO:0048858	GO:0048858	5/192	359/11754	0.702541087	0.920137203	0.920137203	EDNRA/EPHA5/POU4F2/PRDM8/UGT8	5	cell projection morphogenesis	BP
GO:0048511	GO:0048511	2/192	149/11754	0.703324171	0.920137203	0.920137203	HNRNPD/NOCT	2	rhythmic process	BP
GO:0021987	GO:0021987	1/192	74/11754	0.705534541	0.920137203	0.920137203	FAT4	1	cerebral cortex development	BP
GO:0031072	GO:0031072	1/192	74/11754	0.705534541	0.920137203	0.920137203	PPEF2	1	heat shock protein binding	MF
GO:0031570	GO:0031570	1/192	74/11754	0.705534541	0.920137203	0.920137203	FAM175A	1	DNA integrity checkpoint signaling	BP
GO:0035303	GO:0035303	1/192	74/11754	0.705534541	0.920137203	0.920137203	MFHAS1	1	regulation of dephosphorylation	BP
GO:0045931	GO:0045931	1/192	74/11754	0.705534541	0.920137203	0.920137203	ANKRD17	1	positive regulation of mitotic cell cycle	BP
GO:0051053	GO:0051053	1/192	74/11754	0.705534541	0.920137203	0.920137203	TNKS	1	negative regulation of DNA metabolic process	BP
GO:0090288	GO:0090288	1/192	74/11754	0.705534541	0.920137203	0.920137203	SPRY1	1	negative regulation of cellular response to growth factor stimulus	BP
GO:0051249	GO:0051249	3/192	222/11754	0.70693268	0.921406177	0.921406177	IL15/IL2/PDE5A	3	regulation of lymphocyte activation	BP
GO:0048871	GO:0048871	6/192	429/11754	0.707125671	0.921406177	0.921406177	BBS12/FGF2/IL15/MFHAS1/PLACL2/SLC7A11	6	multicellular organismal-level homeostasis	BP
GO:0003006	GO:0003006	6/192	430/11754	0.709236944	0.921612217	0.921612217	ADAD1/EDNRA/METTL14/PDE5A/PLK4/YTHDC1	6	developmental process involved in reproduction	BP
GO:0007283	GO:0007283	3/192	223/11754	0.709806163	0.921612217	0.921612217	ADAD1/METTL14/YTHDC1	3	spermatogenesis	BP
GO:0071559	GO:0071559	2/192	151/11754	0.710270605	0.921612217	0.921612217	SMAD1/SPRY1	2	response to transforming growth factor beta	BP
GO:0001775	GO:0001775	7/192	498/11754	0.710331065	0.921612217	0.921612217	IL15/IL2/IL8L2/MFHAS1/PDE5A/SLC7A11/STAP1	7	cell activation	BP
GO:0043436	GO:0043436	7/192	498/11754	0.710331065	0.921612217	0.921612217	ENOPH1/MGST2/NAAA/SCD5/SLC4A4/SLC7A11/UGT2A1	7	oxoacid metabolic process	BP
GO:0007368	GO:0007368	1/192	75/11754	0.710375069	0.921612217	0.921612217	PKD2	1	determination of left/right symmetry	BP
GO:0010595	GO:0010595	1/192	75/11754	0.710375069	0.921612217	0.921612217	FGF2	1	positive regulation of endothelial cell migration	BP
GO:0043296	GO:0043296	1/192	75/11754	0.710375069	0.921612217	0.921612217	CLDN23	1	apical junction complex	CC
GO:0050770	GO:0050770	1/192	75/11754	0.710375069	0.921612217	0.921612217	POU4F2	1	regulation of axonogenesis	BP
GO:0051224	GO:0051224	1/192	75/11754	0.710375069	0.921612217	0.921612217	REST	1	negative regulation of protein transport	BP
GO:0000226	GO:0000226	5/192	363/11754	0.711716423	0.923084641	0.923084641	CETN1/DCLK2/MAD2L1/PLK4/SPRY1	5	microtubule cytoskeleton organization	BP
GO:1902105	GO:1902105	2/192	152/11754	0.713692837	0.924026437	0.924026437	IL15/POU4F2	2	regulation of leukocyte differentiation	BP
GO:0006082	GO:0006082	7/192	500/11754	0.714240692	0.924026437	0.924026437	ENOPH1/MGST2/NAAA/SCD5/SLC4A4/SLC7A11/UGT2A1	7	organic acid metabolic process	BP
GO:0000018	GO:0000018	1/192	76/11754	0.715136435	0.924026437	0.924026437	HELQ	1	regulation of DNA recombination	BP
GO:0009566	GO:0009566	1/192	76/11754	0.715136435	0.924026437	0.924026437	CLGN	1	fertilization	BP
GO:0010811	GO:0010811	1/192	76/11754	0.715136435	0.924026437	0.924026437	NDNF	1	positive regulation of cell-substrate adhesion	BP
GO:0070382	GO:0070382	1/192	76/11754	0.715136435	0.924026437	0.924026437	COPS4	1	exocytic vesicle	CC
GO:0001819	GO:0001819	3/192	225/11754	0.715488613	0.924026437	0.924026437	EREG/HPSE/IL15	3	positive regulation of cytokine production	BP
GO:0005774	GO:0005774	2/192	153/11754	0.717081317	0.924026437	0.924026437	SCARB2/WDFY3	2	vacuolar membrane	CC
GO:0090092	GO:0090092	2/192	153/11754	0.717081317	0.924026437	0.924026437	RBPMS/SPRY1	2	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	BP
GO:0098827	GO:0098827	5/192	366/11754	0.71846758	0.924026437	0.924026437	CDS1/PKD2/SARAF/SCD5/SLC10A7	5	endoplasmic reticulum subcompartment	CC
GO:0001508	GO:0001508	1/192	77/11754	0.719819926	0.924026437	0.924026437	ANK2	1	action potential	BP
GO:0003279	GO:0003279	1/192	77/11754	0.719819926	0.924026437	0.924026437	ANK2	1	cardiac septum development	BP
GO:0030282	GO:0030282	1/192	77/11754	0.719819926	0.924026437	0.924026437	BMP2K	1	bone mineralization	BP
GO:0042552	GO:0042552	1/192	77/11754	0.719819926	0.924026437	0.924026437	UGT8	1	myelination	BP
GO:0046328	GO:0046328	1/192	77/11754	0.719819926	0.924026437	0.924026437	MFHAS1	1	regulation of JNK cascade	BP
GO:0071674	GO:0071674	1/192	77/11754	0.719819926	0.924026437	0.924026437	IL8L2	1	mononuclear cell migration	BP
GO:0072089	GO:0072089	1/192	77/11754	0.719819926	0.924026437	0.924026437	FGF2	1	stem cell proliferation	BP
GO:0050863	GO:0050863	2/192	154/11754	0.720436229	0.924026437	0.924026437	IL15/PDE5A	2	regulation of T cell activation	BP
GO:0007178	GO:0007178	3/192	227/11754	0.721085336	0.924026437	0.924026437	RBPMS/SMAD1/SPRY1	3	transmembrane receptor protein serine/threonine kinase signaling pathway	BP
GO:0051051	GO:0051051	3/192	227/11754	0.721085336	0.924026437	0.924026437	PKD2/RAB33B/REST	3	negative regulation of transport	BP
GO:0098552	GO:0098552	3/192	227/11754	0.721085336	0.924026437	0.924026437	GSR/NOA1/PKD2	3	side of membrane	CC
GO:0032989	GO:0032989	6/192	436/11754	0.721689051	0.924026437	0.924026437	EDNRA/EPHA5/MYOZ2/POU4F2/PRDM8/UGT8	6	cellular component morphogenesis	BP
GO:0045321	GO:0045321	6/192	436/11754	0.721689051	0.924026437	0.924026437	IL15/IL2/IL8L2/MFHAS1/PDE5A/STAP1	6	leukocyte activation	BP
GO:0004930	GO:0004930	4/192	298/11754	0.721728208	0.924026437	0.924026437	ADGRL3/EDNRA/NPFFR2/QRFPR	4	G protein-coupled receptor activity	MF
GO:1901137	GO:1901137	5/192	368/11754	0.722906226	0.924026437	0.924026437	DCK/IL15/NDST3/SLC10A7/UGT8	5	carbohydrate derivative biosynthetic process	BP
GO:0018205	GO:0018205	2/192	155/11754	0.723757758	0.924026437	0.924026437	JADE1/SETD7	2	peptidyl-lysine modification	BP
GO:0051146	GO:0051146	2/192	155/11754	0.723757758	0.924026437	0.924026437	HOPX/MYOZ2	2	striated muscle cell differentiation	BP
GO:0006633	GO:0006633	1/192	78/11754	0.724426809	0.924026437	0.924026437	SCD5	1	fatty acid biosynthetic process	BP
GO:0051250	GO:0051250	1/192	78/11754	0.724426809	0.924026437	0.924026437	PDE5A	1	negative regulation of lymphocyte activation	BP
GO:0060972	GO:0060972	1/192	78/11754	0.724426809	0.924026437	0.924026437	PKD2	1	left/right pattern formation	BP
GO:1904950	GO:1904950	1/192	78/11754	0.724426809	0.924026437	0.924026437	REST	1	negative regulation of establishment of protein localization	BP
GO:0010498	GO:0010498	4/192	300/11754	0.726579027	0.92508591	0.92508591	ANAPC10/BBS7/PPP2CB/RCHY1	4	proteasomal protein catabolic process	BP
GO:0051962	GO:0051962	2/192	156/11754	0.727046093	0.92508591	0.92508591	FGF2/POU4F2	2	positive regulation of nervous system development	BP
GO:1903037	GO:1903037	2/192	156/11754	0.727046093	0.92508591	0.92508591	IL15/PDE5A	2	regulation of leukocyte cell-cell adhesion	BP
GO:0007272	GO:0007272	1/192	79/11754	0.728958331	0.92508591	0.92508591	UGT8	1	ensheathment of neurons	BP
GO:0008366	GO:0008366	1/192	79/11754	0.728958331	0.92508591	0.92508591	UGT8	1	axon ensheathment	BP
GO:0043401	GO:0043401	1/192	79/11754	0.728958331	0.92508591	0.92508591	POU4F2	1	steroid hormone mediated signaling pathway	BP
GO:0043534	GO:0043534	1/192	79/11754	0.728958331	0.92508591	0.92508591	FGF2	1	blood vessel endothelial cell migration	BP
GO:0045834	GO:0045834	1/192	79/11754	0.728958331	0.92508591	0.92508591	FGF2	1	positive regulation of lipid metabolic process	BP
GO:0061025	GO:0061025	1/192	79/11754	0.728958331	0.92508591	0.92508591	USO1	1	membrane fusion	BP
GO:0006914	GO:0006914	4/192	301/11754	0.728980936	0.92508591	0.92508591	MFSD8/RAB33B/STBD1/WDFY3	4	autophagy	BP
GO:0044089	GO:0044089	4/192	301/11754	0.728980936	0.92508591	0.92508591	CNOT6L/G3BP2/HOPX/PLK4	4	positive regulation of cellular component biogenesis	BP
GO:0061919	GO:0061919	4/192	301/11754	0.728980936	0.92508591	0.92508591	MFSD8/RAB33B/STBD1/WDFY3	4	process utilizing autophagic mechanism	BP
GO:0042175	GO:0042175	5/192	371/11754	0.729470998	0.925445193	0.925445193	CDS1/PKD2/SARAF/SCD5/SLC10A7	5	nuclear outer membrane-endoplasmic reticulum membrane network	CC
GO:0003779	GO:0003779	3/192	231/11754	0.732023205	0.927105004	0.927105004	GC/MYOZ2/SHROOM3	3	actin binding	MF
GO:0006869	GO:0006869	3/192	231/11754	0.732023205	0.927105004	0.927105004	FABP2/SCARB2/SLC10A7	3	lipid transport	BP
GO:2001056	GO:2001056	1/192	80/11754	0.733415719	0.928022727	0.928022727	REST	1	positive regulation of cysteine-type endopeptidase activity	BP
GO:0030336	GO:0030336	2/192	158/11754	0.73352395	0.928022727	0.928022727	FGF2/STAP1	2	negative regulation of cell migration	BP
GO:0032990	GO:0032990	5/192	373/11754	0.733785412	0.928022727	0.928022727	EDNRA/EPHA5/POU4F2/PRDM8/UGT8	5	cell part morphogenesis	BP
GO:0046873	GO:0046873	4/192	304/11754	0.736092879	0.928113192	0.928113192	ANXA5/PKD2/SLC4A4/TRPC3	4	metal ion transmembrane transporter activity	MF
GO:0005261	GO:0005261	3/192	233/11754	0.737365238	0.928113192	0.928113192	ANXA5/PKD2/TRPC3	3	monoatomic cation channel activity	MF
GO:0048232	GO:0048232	3/192	233/11754	0.737365238	0.928113192	0.928113192	ADAD1/METTL14/YTHDC1	3	male gamete generation	BP
GO:0050678	GO:0050678	3/192	233/11754	0.737365238	0.928113192	0.928113192	EPGN/FGF2/INTU	3	regulation of epithelial cell proliferation	BP
GO:0004252	GO:0004252	1/192	81/11754	0.737800178	0.928113192	0.928113192	PRSS12	1	serine-type endopeptidase activity	MF
GO:0006865	GO:0006865	1/192	81/11754	0.737800178	0.928113192	0.928113192	SLC7A11	1	amino acid transport	BP
GO:0009799	GO:0009799	1/192	81/11754	0.737800178	0.928113192	0.928113192	PKD2	1	specification of symmetry	BP
GO:0009855	GO:0009855	1/192	81/11754	0.737800178	0.928113192	0.928113192	PKD2	1	determination of bilateral symmetry	BP
GO:1903008	GO:1903008	1/192	81/11754	0.737800178	0.928113192	0.928113192	ABCE1	1	organelle disassembly	BP
GO:0009259	GO:0009259	2/192	160/11754	0.739871363	0.929256975	0.929256975	NUDT9/PDE5A	2	ribonucleotide metabolic process	BP
GO:0031346	GO:0031346	2/192	160/11754	0.739871363	0.929256975	0.929256975	NDNF/POU4F2	2	positive regulation of cell projection organization	BP
